id,text
11543,Initiated by GIT: Missing connection to all securitytools on system [SERVER]
1769,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1455,Please setup various site collections with template communication website (Thema) and map it to IMS-Hub.
1827,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1852,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1764,check_mk SD Hostalarm: ([SERVER]) [COMPANY] LS Site2Site[LOCATION]- UP -> DOWN
971,[TICKET ID] - New Support Ticket received  - Britos LapTop
1178,[TICKET ID] - New Support Ticket received  - Skype audio/video
7738,Instalação de Impresora
3580,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
1554,File Share Access - [TICKET ID] - [NAME] ([COMPANY]-[PASSWORD]. [LOCATION])
1316,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/LiveDok     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
2019,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2312,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1252,[TICKET ID] - New Support Ticket received  - configuracion de nuevo equipo
7100,Email encryption
1662,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1246,[TICKET ID] - New Support Ticket received  - Caterpillar phone
639,[TICKET ID] - A Support Ticket was forwarded to your role  - Possibility to send emails from [EMAIL] on behalf of [EMAIL].
5905,Replacement Printer Network Set up
3248,Initiated by [COMPANY][LOCATION]- Vulnerable Internet Explorer on [SERVER]
1390,[TICKET ID] - New Support Ticket received  - problema con activacion de office
618,[TICKET ID] - New information received on closed ticket  - File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
996,[TICKET ID] - New Support Ticket received  - Relatorio desconfigurado de credito devolução ao transferir para o excel
1342,[TICKET ID] - New Support Ticket received  - Não está sendo possível entrar no Skype
1062,[TICKET ID] - New Support Ticket received  - usuario bloqueado
992,[TICKET ID] - New Support Ticket received  - need to install printer drivers on my laptop using Covo printers
2907,Acesso as Pastas da Rede
3972,Instalção de [COMPANY]ulo de segurança
755,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])  
2231,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
3433,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
8165,Configure DFS-RHello.  We will migrate the file server [SERVER] to [SERVER] tomorrow. Can you configure the DFS-R for this new server. please.  Kind Regards
11607,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
918,[TICKET ID] - New Support Ticket received  - Rede External
709,[PASSWORD] - A Support Ticket was forwarded to your role  -[LOCATION]Passwort Reset
2291,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
11419,E-mail Desconectado
5904,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
240,[TICKET ID] - New Support Ticket received  -[LOCATION]Change
958,[TICKET ID] - New Support Ticket received  - Skype Instável - Multiplos usuários
768,[TICKET ID] - New Support Ticket received  - File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])  
1461,Questback[LOCATION](Sender Policy Framework)
488,Internet por cable lento. No conecta a internet explorer ni chrome
8761,Basis User - [TICKET ID] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [USERNAME]  Cost Center:  174447  Company:    Department:  [LOCATION]  Street:    ZIP:    City:    Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13720 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 31 2019 12:00AM     Additional information:   Starter 01.02.2019
1940,Create Shared Mailbox - [EMAIL] - Projektemail Adresse [EMAIL]
1031,[TICKET ID] - New Support Ticket received  - Cannot access [COMPANY] intranet
1214,[TICKET ID] - A Support Ticket was forwarded to your role  - Initiated by [COMPANY][LOCATION]- Vulnerable Internet Explorer on [SERVER]-[NAME]
6192,USB-C port not working
5708,Initiated by [COMPANY][LOCATION]- Vulnerable Internet Explorere on [SERVER]
1050,[TICKET ID] - New Support Ticket received  - Ingreso a J desde notebook
2070,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
8397,Skype will not log inMy Skype will not log in today. I have tried restarting. [NAME] and [NAME] are having the same issue. Everyone else around us are not having this issue.
10981,Access to N:/MA Stations
1249,[TICKET ID] - New Support Ticket received  - configuracion de nuevo equipo
11403,Synchronisierung Sharepoint funktioniert nicht
1253,[TICKET ID] - New Support Ticket received  - configuracion de nuevo equipo
1938,Create Shared Mailbox - [EMAIL] -[LOCATION]Training
4434,instalação power bi PRO
2281,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1678,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1366,[TICKET ID] - New Support Ticket received  - Skype login
10002,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    J:/Receivables report    for the following entities     [COMPANY] [ADDRESS]   [COMPANY] Momont   [COMPANY] Momont Recherche   Razes Hybrides   [COMPANY] Mais France   [COMPANY] France   [COMPANY] Benelux   [COMPANY] Potato   [COMPANY] Scandinavia   [COMPANY] Suisse   [COMPANY] Türk   [COMPANY] Semillas   [COMPANY] UK   [COMPANY] Italy        Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
7962,Access to igarage denied
1611,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
13717,File Share Access - [TICKET ID] - Portes [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  Portes [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      N:/[SERVER]/STA-PGRO        R/W including all subfolders.         Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1795,File Share Access - [TICKET ID] - [NAME] (KWA. [LOCATION])
253,Initiated by [COMPANY][LOCATION]- Unsupported Firefox on [SERVER]
2159,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
934,[TICKET ID] - New Support Ticket received  - missing folders
1849,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
7165,Acesso pastas e emails Crysmara
1492,File Share Access - [TICKET ID] - Knoll. Natali ([COMPANY]. [LOCATION])
2032,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1712,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1387,[TICKET ID] - New Support Ticket received  - reinstalacion computador
11462,Liberar acessos pasta Tesouraria
2129,Delete Shared Mailbox - [EMAIL] - [EMAIL]AMA. [LOCATION])
1486,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
5671,Light User for external - [TICKET ID] - [USERNAME]. WojciechService Request: Light User for external  Create Light user for [USERNAME]. Wojciech     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 47004  Function: Agentur Polen  Company: BizWebStudio  Department: [ADDRESS]-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Jun 29 2019 11:00PM     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME]. [USERNAME] ([COMPANY]. [LOCATION])     Desired date: Dec 17 2018 12:00AM     Additional information:
1210,[TICKET ID] - New Support Ticket received  - [NAME] OUTLOOK [NAME] | URGENTE
1946,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
818,[TICKET ID] - A Support Ticket was forwarded to you  - Security Tools Aktualisierung und Entfernung der Festplatten Verschlüsselung auf den Systemen [SERVER]
2051,File Share Access - [TICKET ID] - [NAME] ([COMPANY]!![COMPANY] Srbija. [LOCATION])
1529,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
757,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])  
2571,Instalacao Impressora Na Rede
2069,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1171,[TICKET ID] - New Support Ticket received  - enviar e_mail
1396,[TICKET ID] - New Support Ticket received  - Error en correo
1099,[TICKET ID] - New information received on closed ticket  - Name on desk phone
1146,[TICKET ID] - New Support Ticket received  -[LOCATION]program
1838,Create Shared Mailbox - [EMAIL] - AR-[COMPANY]
2285,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1056,[TICKET ID] - A Support Ticket was forwarded to your role  - Não consigo abrir um site
1474,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
5288,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. Patrice ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/CE-STA/      please create the folder if it does not yet exist and give R/W access for this and all subfolders.        Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
10887,Alterações em lista e-mail
7582,create[LOCATION]entry [SERVER]m.[COMPANY]up.ads.dir A [IP_ADDRESS]create[LOCATION]entry [SERVER]m.[COMPANY]up.ads.dir A [IP_ADDRESS]
681,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -
2037,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
10523,Initiated by [COMPANY][LOCATION]- Missing Windows Updates on [LOCATION]-MON01
2808,Basis User - [TICKET ID] - Rodrigues [NAME].[NAME]([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  Rodrigues [NAME].[NAME]([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44288  Company:  [COMPANY] S.A.  Department:  [COMPANY]_MA-LOG  Street:  [ADDRESS].  ZIP: [LOCATION][ADDRESS]  City:  [ADDRESS]  Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 11589 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 23 2019  3:00AM     Additional information:
1588,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
7895,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
2165,Remove unauthorized e-mail forwarding to external
2079,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
10403,Light User for external - [TICKET ID] - [NAME]. [NAME]Service Request: Light User for external  Create Light user for [NAME]. [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 47037  Function: [COMPANY][LOCATION]consultant for FI/CO  Company: [COMPANY] do [ADDRESS] Ltda.  Department: GIT-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Dec 16 2018 12:00AM     Additional information:  New[LOCATION]Consultant [NAME] [NAME]. She will work together with [NAME] da Costa in [ADDRESS].
1632,Create Shared Mailbox - [EMAIL] - [EMAIL]
2000,Shared Mailbox Access - [TICKET ID] - [EMAIL]
976,[TICKET ID] - New Support Ticket received  - acesso
2221,Shared Mailbox Access - [PASSWORD] - [EMAIL]
1543,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
7176,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/CE-STA/      please create the folder if it does not yet exist and give R/W access for this and all subfolders.        Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1759,Shared Mailbox Access - [ADDRESS] - [EMAIL]
8981,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 32151  Function: Projektingenieur  Company: [COMPANY] Einsteinstr. 8. [ADDRESS]  Department: SB-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: Germany  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan  7 2019 12:00AM     Additional information:
9986, Site[LOCATION]não abre a vários dias - utilizando a ferramenta com o roteador do celularA vários dias a ferramenta da[LOCATION]não carrega em nenhum provedor - nem Chrome nem o Explorer.    Suporte da feramenta acionado e foi identificada lentidão ou demora de resposta no acesso da internet da [COMPANY].    Já estamos a mais de uma semana com o problema.    Para usar a ferramenta tenho que utilizar o celular corporativo como roteador. porém fico sem acesso do email e outras informações de rede quando faço isso.    Solicitamos reparo no serviço de internet do escritório.
